000100002, 5 
000100003, 5 
000100009, 5 
000100011, 5 
000100012, 5 
000100014, 5 
000100016, 5 
000100017, 5 
000100018, 5 
000100023, 5 
000100024, 5 
000100026, 5 
000100027, 5 
000100028, 5 
000100029, 5 
000100031, 5 
000100032, 5 
000100033, 5 
000100034, 5 
000100036, 5 
000100037, 5 
000100040, 5 
000100041, 5 
001200002, 5 
001400001, 5 
001400002, 5 
001200004, 5 
001100001, 5 
001200006, 5 
001100003, 5 
001200008, 5 
001500001, 5 
001500003, 5 
001500002, 5 
001500005, 5 
001500004, 5 
001600001, 5 
001600002, 5 
001600004, 5 
001600003, 5 
001600005, 5 
001600009, 5 
001600006, 5 
001600007, 5 
001600010, 5 
001600008, 5 
001400003, 5 
001400004, 5 
001400005, 5 
001200023, 5 
001400006, 5 
001200024, 5 
001400007, 5 
001200022, 5 
001400008, 5 
001100013, 5 
001200026, 5 
001100014, 5 
001200028, 5 
001100016, 5 
001200030, 5 
001100031, 5 
001100032, 5 
001100034, 5 
001100017, 5 
001100018, 5 
001100020, 5 
001100022, 5 
001100023, 5 
001100024, 5 
001100026, 5 
001100027, 5 
001100005, 5 
001100008, 5 
001100006, 5 
001100009, 5 
001100012, 5 
001100010, 5 
001200032, 5 
001200034, 5 
001200036, 5 
001200010, 5 
001200012, 5 
001200014, 5 
001200016, 5 
001200018, 5 
001200020, 5 
001500006, 5 
001500012, 5 
001500031, 5 
001500034, 5 
001500008, 5 
001500013, 5 
001500014, 5 
001500017, 5 
001500007, 5 
001500011, 5 
001500016, 5 
001500042, 5 
001500046, 5 
001500050, 5 
001600015, 5 
001600018, 5 
001500009, 5 
001500018, 5 
001500010, 5 
001500015, 5 
001500032, 5 
001500035, 5 
001500037, 5 
001500033, 5 
001500036, 5 
001500038, 5 
001600012, 5 
001600014, 5 
001500039, 5 
001500043, 5 
001500047, 5 
001500040, 5 
001500044, 5 
001500048, 5 
001500041, 5 
001500045, 5 
001500049, 5 
001600017, 5 
001600019, 5 
001600022, 5 
001600016, 5 
001600020, 5 
001600024, 5 
001600021, 5 
001600023, 5 
002200004, 5 
002200005, 5 
002200003, 5 
002600003, 5 
002600002, 5 
002600001, 5 
002600022, 5 
002600021, 5 
002600020, 5 
002600025, 5 
002600024, 5 
002600023, 5 
002600004, 5 
002600008, 5 
002600006, 5 
002600009, 5 
002600012, 5 
002600010, 5 
002600026, 5 
002600028, 5 
002600027, 5 
002600030, 5 
002600033, 5 
002600034, 5 
002600015, 5 
002600016, 5 
002600013, 5 
002600146, 5 
002600150, 5 
002600147, 5 
002600152, 5 
002600151, 5 
002600153, 5 
002600154, 5 
002600155, 5 
002600121, 5 
002600122, 5 
002600126, 5 
002600127, 5 
002600156, 5 
002600158, 5 
002600157, 5 
002600128, 5 
002600129, 5 
002600132, 5 
002600133, 5 
002600075, 5 
002600076, 5 
002600077, 5 
002600074, 5 
002600062, 5 
002600063, 5 
002600064, 5 
002600066, 5 
002600067, 5 
002600068, 5 
002600079, 5 
002600078, 5 
002600160, 5 
002600161, 5 
002600159, 5 
002600072, 5 
002600073, 5 
002600071, 5 
002600120, 5 
002600119, 5 
002600140, 5 
002600141, 5 
002600139, 5 
002600142, 5 
002600143, 5 
002600144, 5 
002600083, 5 
002600091, 5 
002600092, 5 
002600106, 5 
002600096, 5 
002600098, 5 
002600097, 5 
002600107, 5 
002600108, 5 
002600114, 5 
002600112, 5 
002600113, 5 
002600110, 5 
