"000100002", 0, 206091.24575503278 
"000100002", 1, 186048.9857344702 
"000100002", 2, 162295.62072306965 
"000100002", 3, 143999.39041837427 
"000100002", 4, 144062.67849893493 
"000100002", 5, 129295.42239888337 
"000100002", 6, 148975.60001665857 
"000100002", 7, 143666.10366537195 
"000100002", 8, 136944.22985349328 
"000100002", 9, 163677.69144560563 
"000100002", 10, 139236.36159495733 
"000100002", 11, 157875.42818176973 
"000100002", 12, 171940.6256466239 
"000100002", 13, 148911.14825495845 
"000100002", 14, 156472.00646427105 
"000100002", 15, 129384.02214381497 
"000100002", 16, 117708.41549591915 
"000100002", 17, 137821.8402598909 
"000100002", 18, 145891.90897838713 
"000100002", 19, 147406.77733225585 
"000100002", 20, 152514.84289375186 
"000100002", 21, 151936.5850884811 
"000100002", 22, 150085.97696405754 
"000100002", 23, 167437.85875011722 
"000100002", 24, 170551.91319972015 
"000100002", 25, 169655.66732043994 
"000100002", 26, 151268.22128730235 
"000100002", 27, 131085.33321890788 
"000100002", 28, 124678.96386768192 
"000100002", 29, 145469.5481169473 
"000100002", 30, 146044.99481293443 
"000100002", 31, 160778.66545220418 
"000100002", 32, 146278.4562095576 
"000100002", 33, 137492.9256935798 
"000100002", 34, 184926.43821941398 
"000100002", 35, 207653.0241845725 
"000100002", 36, 222329.19915403306 
"000100002", 37, 195522.83138080445 
"000100002", 38, 145423.99873879418 
"000100002", 39, 122354.44099657239 
"000100002", 40, 144087.49147151533 
"000100002", 41, 167214.88683346502 
"000100002", 42, 219689.84674536512 
"000100002", 43, 252743.8085711152 
"000100002", 44, 262259.8584324031 
"000100002", 45, 257523.46958255183 
"000100002", 46, 209672.35481259224 
"000100002", 47, 192866.48330587882 
"000100002", 48, 177370.82615781686 
"000100002", 49, 177273.72425569175 
"000100002", 50, 209668.3181169449 
"000100002", 51, 205512.00179315428 
"000100002", 52, 205512.00179315428 
"000100003", 0, 8131.706439732789 
"000100003", 1, 7976.4136673532785 
"000100003", 2, 6276.238117568803 
"000100003", 3, 5487.13187799182 
"000100003", 4, 5724.5591056123085 
"000100003", 5, 5248.4547759348025 
"000100003", 6, 5504.630505335428 
"000100003", 7, 5838.6390438931885 
"000100003", 8, 4716.562804316205 
"000100003", 9, 8217.861391782722 
"000100003", 10, 7685.151908740767 
"000100003", 11, 7476.839618407949 
"000100003", 12, 8138.44280403606 
"000100003", 13, 5323.128128445559 
"000100003", 14, 5847.174379137369 
"000100003", 15, 5520.246236349392 
"000100003", 16, 5118.083711415467 
"000100003", 17, 6276.030278381336 
"000100003", 18, 5947.680848992706 
"000100003", 19, 6462.929132486136 
"000100003", 20, 6672.174321416446 
"000100003", 21, 6024.991770613424 
"000100003", 22, 7197.13636402643 
"000100003", 23, 8075.859802286826 
"000100003", 24, 9014.842708683303 
"000100003", 25, 9480.67224660829 
"000100003", 26, 9767.174313700436 
"000100003", 27, 9783.769105118376 
"000100003", 28, 9123.160282347471 
"000100003", 29, 8194.930352136378 
"000100003", 30, 6796.710038392479 
"000100003", 31, 5326.1313507377545 
"000100003", 32, 5119.366234825109 
"000100003", 33, 5011.657570920762 
"000100003", 34, 8727.247942578379 
"000100003", 35, 9009.157942578378 
"000100003", 36, 9845.123601888112 
"000100003", 37, 10724.506958484415 
"000100003", 38, 8602.60324409993 
"000100003", 39, 10027.49668660405 
"000100003", 40, 8731.213207136254 
"000100003", 41, 10071.524232175196 
"000100003", 42, 8861.270547460294 
"000100003", 43, 6923.92070609694 
"000100003", 44, 7625.961382599579 
"000100003", 45, 5115.718236832218 
"000100003", 46, 5163.444956713309 
"000100003", 47, 5571.404242541046 
"000100003", 48, 4886.516366287908 
"000100003", 49, 5167.219603709263 
"000100003", 50, 4643.839586561712 
"000100003", 51, 4249.292862469021 
"000100003", 52, 4249.292862469021 
"000100009", 0, 131690.51637318605 
"000100009", 1, 98638.35566657403 
"000100009", 2, 82052.87876506837 
"000100009", 3, 80487.96684958076 
"000100009", 4, 83602.86757857667 
"000100009", 5, 82249.93238985978 
"000100009", 6, 99695.93461720657 
"000100009", 7, 96435.76428178226 
"000100009", 8, 98269.5655833576 
"000100009", 9, 105463.45889071637 
"000100009", 10, 93220.70978437149 
"000100009", 11, 94225.01715706021 
"000100009", 12, 85232.4579855352 
"000100009", 13, 94375.22087608528 
"000100009", 14, 90068.40430829412 
"000100009", 15, 94305.82601645993 
"000100009", 16, 93622.40745773817 
"000100009", 17, 83247.7432771415 
"000100009", 18, 87736.72774662744 
"000100009", 19, 85457.8034436723 
"000100009", 20, 82934.95916306836 
"000100009", 21, 88029.28684075343 
"000100009", 22, 77086.42222895459 
"000100009", 23, 71683.08564952572 
"000100009", 24, 77468.04522546518 
"000100009", 25, 69436.07742240654 
"000100009", 26, 70774.85628124326 
"000100009", 27, 71906.2457631178 
"000100009", 28, 64065.479838404586 
"000100009", 29, 86813.46260203088 
"000100009", 30, 95108.57923668038 
"000100009", 31, 94386.92186694758 
"000100009", 32, 99528.14014390181 
"000100009", 33, 78115.15838550188 
"000100009", 34, 89091.57603983417 
"000100009", 35, 102210.46671185456 
"000100009", 36, 108758.98465432433 
"000100009", 37, 121248.68194891082 
"000100009", 38, 111367.83397566475 
"000100009", 39, 100746.49185142458 
"000100009", 40, 96805.32973384667 
"000100009", 41, 84823.569249841 
"000100009", 42, 90099.61229568569 
"000100009", 43, 94825.30590051228 
"000100009", 44, 105687.38484017797 
"000100009", 45, 118732.10256534738 
"000100009", 46, 101067.01848146187 
"000100009", 47, 94318.23254948377 
"000100009", 48, 84245.96713862552 
"000100009", 49, 70356.05994626641 
"000100009", 50, 83104.52901740844 
"000100009", 51, 91693.45276636469 
"000100009", 52, 91693.45276636469 
"000100011", 0, 38351.617869267575 
"000100011", 1, 42722.414985593845 
"000100011", 2, 43541.987770454376 
"000100011", 3, 46870.70007132115 
"000100011", 4, 41448.541138883214 
"000100011", 5, 34473.25843958372 
"000100011", 6, 35198.64426145522 
"000100011", 7, 33597.76559924282 
"000100011", 8, 38580.120698534374 
"000100011", 9, 41015.50302785536 
"000100011", 10, 38651.5638846979 
"000100011", 11, 40072.31128169055 
"000100011", 12, 34371.36238735989 
"000100011", 13, 39090.02933712813 
"000100011", 14, 37734.58959948079 
"000100011", 15, 38840.737869385855 
"000100011", 16, 41512.176946661595 
"000100011", 17, 41556.61706692465 
"000100011", 18, 43446.324043583605 
"000100011", 19, 44735.79618932429 
"000100011", 20, 43007.83534518813 
"000100011", 21, 40187.036398784745 
"000100011", 22, 40785.70604457117 
"000100011", 23, 34647.72729384081 
"000100011", 24, 41292.37138304194 
"000100011", 25, 38508.548320840826 
"000100011", 26, 40128.01433300408 
"000100011", 27, 42013.65596981945 
"000100011", 28, 37721.0421874689 
"000100011", 29, 38919.68793581774 
"000100011", 30, 35720.12942368584 
"000100011", 31, 37033.380945621015 
"000100011", 32, 38010.37541810598 
"000100011", 33, 36491.12483579827 
"000100011", 34, 41458.2333009985 
"000100011", 35, 43363.86966081676 
"000100011", 36, 43346.12350184523 
"000100011", 37, 46949.488541036306 
"000100011", 38, 43675.3265898132 
"000100011", 39, 39299.174641231344 
"000100011", 40, 40238.78450200528 
"000100011", 41, 37050.30415694669 
"000100011", 42, 44606.766069661855 
"000100011", 43, 46246.570175729255 
"000100011", 44, 49554.541800072926 
"000100011", 45, 52293.120309949605 
"000100011", 46, 43448.01313894039 
"000100011", 47, 42007.86309881992 
"000100011", 48, 40867.652320760004 
"000100011", 49, 40617.40791219389 
"000100011", 50, 44665.865348366104 
"000100011", 51, 52544.635295902124 
"000100011", 52, 52544.635295902124 
"000100012", 0, 41368.01680234913 
"000100012", 1, 38752.53263531905 
"000100012", 2, 40758.01265903978 
"000100012", 3, 47863.29905624478 
"000100012", 4, 53635.12387994687 
"000100012", 5, 48222.62476846092 
"000100012", 6, 52786.09375251608 
"000100012", 7, 50841.88561286794 
"000100012", 8, 43471.64193160772 
"000100012", 9, 46234.576004825896 
"000100012", 10, 40084.0475458484 
"000100012", 11, 38974.37529407002 
"000100012", 12, 37433.63338890689 
"000100012", 13, 40854.7269583957 
"000100012", 14, 40713.16361715783 
"000100012", 15, 44068.11625341398 
"000100012", 16, 51532.04416256362 
"000100012", 17, 60372.63506335936 
"000100012", 18, 67698.57175679323 
"000100012", 19, 64825.85532572746 
"000100012", 20, 65291.56768226517 
"000100012", 21, 63963.455992484276 
"000100012", 22, 59317.78118855449 
"000100012", 23, 55640.38645639408 
"000100012", 24, 50474.68542151472 
"000100012", 25, 40757.68625243813 
"000100012", 26, 43976.71406940909 
"000100012", 27, 46089.37807415893 
"000100012", 28, 53133.519982355516 
"000100012", 29, 54848.299849640076 
"000100012", 30, 52873.45302593046 
"000100012", 31, 57379.035364824325 
"000100012", 32, 61470.76334495314 
"000100012", 33, 58446.78269957215 
"000100012", 34, 57195.978861989635 
"000100012", 35, 51893.75587569403 
"000100012", 36, 46957.118519397474 
"000100012", 37, 52093.20346747016 
"000100012", 38, 54213.882215036574 
"000100012", 39, 53024.237498285715 
"000100012", 40, 54100.42959975779 
"000100012", 41, 47393.321621528004 
"000100012", 42, 45913.825341802556 
"000100012", 43, 44025.39159319419 
"000100012", 44, 51399.352763588584 
"000100012", 45, 60498.41591668842 
"000100012", 46, 53951.297767048156 
"000100012", 47, 57494.41978838599 
"000100012", 48, 51140.98272692993 
"000100012", 49, 45921.74138268698 
"000100012", 50, 56093.375855119695 
"000100012", 51, 66797.61693046476 
"000100012", 52, 66797.61693046476 
"000100014", 0, 237320.1459268877 
"000100014", 1, 221126.36305099574 
"000100014", 2, 190809.18146364234 
"000100014", 3, 180284.65079706055 
"000100014", 4, 181598.79740906548 
"000100014", 5, 178094.71087193413 
"000100014", 6, 208931.41096614572 
"000100014", 7, 204591.98795727422 
"000100014", 8, 213955.97992499996 
"000100014", 9, 245506.2228464399 
"000100014", 10, 221806.6995119885 
"000100014", 11, 240593.21823717546 
"000100014", 12, 238496.31891973567 
"000100014", 13, 229690.9718813207 
"000100014", 14, 225405.80583546925 
"000100014", 15, 206417.0315584381 
"000100014", 16, 201310.32974253254 
"000100014", 17, 184448.0970021703 
"000100014", 18, 196447.93308803704 
"000100014", 19, 208670.4948615818 
"000100014", 20, 200751.06992408747 
"000100014", 21, 221992.07641784742 
"000100014", 22, 221548.39562992222 
"000100014", 23, 224838.25987910584 
"000100014", 24, 236776.18861462455 
"000100014", 25, 219556.15400723484 
"000100014", 26, 205971.43177005762 
"000100014", 27, 182133.0197793233 
